dataset,method,seed,beta,selected_raw,final_m,anchor_m,D_anchor,T_D,val_mse,test_mse,quality_met,original_seconds,added_anchor_seconds,accounted_seconds,state,id_fallback,budget_exhausted,compact,calibration_seconds,final_constraint_ma
dSprites,B6a_plus_Q,2024,1.0,16,16,64,0.00116694313287735,0.001283637446165085,0.0012835567593574523,0.0012621796329816183,True,1476.3827555179596,0.0,1476.3827555179596,SUCCESS,False,False,True,0.0,
dSprites,B6a_plus_Q,31337,1.0,24,24,64,0.0011734385192394257,0.0012907823711633684,0.001240153521299362,0.001212531417608261,True,1886.3682172298431,0.0,1886.3682172298431,BUDGET_EXHAUSTED,False,True,True,0.0,
dSprites,B6b_plus_Q,42,1.0,24,24,64,0.0011661780774593353,0.0012827958852052689,0.0012682644426822661,0.0012576948901017507,True,2108.590287923813,0.0,2108.590287923813,SUCCESS,False,False,True,0.0,
dSprites,B6b_plus_Q,123,1.0,64,64,64,0.001138049766421318,0.00125185474306345,0.001138049766421318,0.0011252888143062593,True,239.57368516921997,0.0,239.57368516921997,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B6b_plus_Q,777,1.0,16,16,64,0.0012045322060585022,0.0013249854266643524,0.0013037842810153962,0.0012872694929440816,True,1491.3797283172607,0.0,1491.3797283172607,SUCCESS,False,False,True,0.0,
dSprites,B6b_plus_Q,2024,1.0,16,16,64,0.00116694313287735,0.001283637446165085,0.0012835567593574523,0.0012621796329816183,True,497.2534189224243,0.0,497.2534189224243,SUCCESS,False,False,True,0.0,
dSprites,B6b_plus_Q,31337,1.0,24,24,64,0.0011734385192394257,0.0012907823711633684,0.001240153521299362,0.001212531417608261,True,1966.1794154644012,0.0,1966.1794154644012,BUDGET_EXHAUSTED,False,True,True,0.0,
MNIST,ascending_scan_Q,42,1.0,6,6,64,0.023851687684351083,0.02623685645278619,0.022674509165238364,0.022301241504902744,True,169.94214916229248,0.0,169.94214916229248,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,123,1.0,6,6,64,0.02427723039899554,0.02670495343889509,0.022411734444754465,0.02202388550635098,True,154.55078291893005,0.0,154.55078291893005,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,777,1.0,6,6,64,0.022899083974410078,0.025188992371851085,0.02243539771255182,0.022122164148862672,True,188.70880389213562,0.0,188.70880389213562,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,2024,1.0,6,6,64,0.023515710947464925,0.025867282042211417,0.022447507897201853,0.02193109836708121,True,189.89940452575684,0.0,189.89940452575684,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,31337,1.0,6,6,64,0.024017999765824295,0.026419799742406724,0.022243900532625163,0.021856735540896045,True,207.11405968666077,0.0,207.11405968666077,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,42,1.0,24,24,64,0.0011661780774593353,0.0012827958852052689,0.0012682644426822661,0.0012576948901017507,True,2107.4899151325226,0.0,2107.4899151325226,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,123,1.0,20,20,64,0.001138049766421318,0.00125185474306345,0.001183832734823227,0.0011632334192593892,True,1872.0550754070282,0.0,1872.0550754070282,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,777,1.0,16,16,64,0.0012045322060585022,0.0013249854266643524,0.0013037842810153962,0.0012872694929440816,True,1486.9030406475067,0.0,1486.9030406475067,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,2024,1.0,16,16,64,0.00116694313287735,0.001283637446165085,0.0012835567593574523,0.0012621796329816183,True,1558.1722571849823,0.0,1558.1722571849823,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,31337,1.0,24,24,64,0.0011734385192394257,0.0012907823711633684,0.001240153521299362,0.001212531417608261,True,1962.8393015861511,0.0,1962.8393015861511,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,42,1.0,192,192,256,0.014128461201985678,0.015541307322184245,0.013858187993367514,0.014096243540445964,True,419.78951025009155,0.0,419.78951025009155,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,123,1.0,128,128,256,0.014201027234395343,0.015621129957834878,0.013843407948811849,0.014084732479519316,True,425.7245047092438,0.0,425.7245047092438,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,777,1.0,128,128,256,0.014079137802124024,0.015487051582336426,0.013862068494160969,0.01409979714287652,True,407.58110427856445,0.0,407.58110427856445,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,2024,1.0,192,192,256,0.013940853436787923,0.015334938780466715,0.013762508392333984,0.014009689966837565,True,438.4691801071167,0.0,438.4691801071167,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,31337,1.0,64,64,256,0.013970955848693848,0.015368051433563233,0.013839864412943522,0.014081502066718208,True,449.70130014419556,0.0,449.70130014419556,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,42,1.0,192,192,256,0.014128461201985678,0.015541307322184245,0.013858187993367514,0.014096243540445964,True,419.78951025009155,0.0,419.78951025009155,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,123,1.0,128,128,256,0.014201027234395343,0.015621129957834878,0.013843407948811849,0.014084732479519316,True,425.7245047092438,0.0,425.7245047092438,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,777,1.0,192,192,256,0.014079137802124024,0.015487051582336426,0.013954368909200033,0.0141853519015842,True,407.58110427856445,0.0,407.58110427856445,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,2024,1.0,192,192,256,0.013940853436787923,0.015334938780466715,0.013762508392333984,0.014009689966837565,True,438.4691801071167,0.0,438.4691801071167,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,31337,1.0,256,256,256,0.013970955848693848,0.015368051433563233,0.013970955848693848,0.014197494506835938,True,449.70130014419556,0.0,449.70130014419556,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,42,1.0,256,256,256,0.014128461201985678,0.015541307322184245,0.014128461201985678,0.014368217256334092,True,573.2896356582642,0.0,573.2896356582642,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,123,1.0,256,256,256,0.014201027234395343,0.015621129957834878,0.014201027234395343,0.01446106931898329,True,567.5429804325104,0.0,567.5429804325104,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,777,1.0,256,256,256,0.014079137802124024,0.015487051582336426,0.014079137802124024,0.01432519128587511,True,555.1977462768555,0.0,555.1977462768555,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,2024,1.0,256,256,256,0.013940853436787923,0.015334938780466715,0.013940853436787923,0.014170780817667643,True,579.7294080257416,0.0,579.7294080257416,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,31337,1.0,256,256,256,0.013970955848693848,0.015368051433563233,0.013970955848693848,0.014197494506835938,True,596.110853433609,0.0,596.110853433609,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,42,1.0,48,48,256,0.014128461201985678,0.015541307322184245,0.014041882832845052,0.014293385187784832,True,171.57205891609192,0.0,171.57205891609192,SUCCESS,False,False,True,0.0,
CIFAR10,B4_coarse,123,1.0,256,256,256,0.014201027234395343,0.015621129957834878,0.014201027234395343,0.01446106931898329,True,149.6433289051056,0.0,149.6433289051056,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,777,1.0,48,48,256,0.014079137802124024,0.015487051582336426,0.014024112065633138,0.014240312576293948,True,138.21670937538147,0.0,138.21670937538147,SUCCESS,False,False,True,0.0,
CIFAR10,B4_coarse,2024,1.0,256,256,256,0.013940853436787923,0.015334938780466715,0.013940853436787923,0.014170780817667643,True,152.4931607246399,0.0,152.4931607246399,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,31337,1.0,48,48,256,0.013970955848693848,0.015368051433563233,0.01384730879465739,0.014090888341267904,True,182.44230675697327,0.0,182.44230675697327,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,42,1.0,32,32,256,0.014128461201985678,0.015541307322184245,0.014186258633931479,0.014429671393500432,True,43.172492027282715,52.41294550895691,95.58543753623962,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,123,1.0,32,32,256,0.014201027234395343,0.015621129957834878,0.014092023213704428,0.01433424589369032,True,58.99045205116272,46.40355634689331,105.39400839805603,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,777,1.0,32,32,256,0.014079137802124024,0.015487051582336426,0.014312530199686688,0.014551737467447918,True,34.96755576133728,42.488953590393066,77.45650935173035,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,2024,1.0,32,32,256,0.013940853436787923,0.015334938780466715,0.014110512415568034,0.014335194057888453,True,45.255619764328,52.974677085876465,98.23029685020447,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,31337,1.0,32,32,256,0.013970955848693848,0.015368051433563233,0.014160992940266928,0.014396443896823461,True,45.28669619560242,67.78465390205383,113.07135009765625,SUCCESS,False,False,True,0.0,
CIFAR10,B6a_fondue,42,1.0,14,14,256,0.014128461201985678,0.015541307322184245,0.01792328389485677,0.018226605733235677,False,54.22972059249878,52.41294550895691,106.64266610145569,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_fondue,123,1.0,14,14,256,0.014201027234395343,0.015621129957834878,0.01805588150024414,0.01836570612589518,False,61.41141390800476,46.40355634689331,107.81497025489807,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_fondue,777,1.0,15,15,256,0.014079137802124024,0.015487051582336426,0.017501224517822267,0.01781429248385959,False,43.15636324882507,42.488953590393066,85.64531683921814,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_fondue,2024,1.0,14,14,256,0.013940853436787923,0.015334938780466715,0.018040876070658362,0.018343448215060766,False,68.898277759552,52.974677085876465,121.87295484542847,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_fondue,31337,1.0,15,15,256,0.013970955848693848,0.015368051433563233,0.017440588633219397,0.017745979732937282,False,59.283682107925415,67.78465390205383,127.06833600997925,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var,42,1.0,33,33,256,0.014128461201985678,0.015541307322184245,0.014398674329121909,0.014639698876274958,True,43.015236377716064,52.41294550895691,95.42818188667297,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var,123,1.0,36,36,256,0.014201027234395343,0.015621129957834878,0.014003074645996096,0.014235606087578666,True,52.5246696472168,46.40355634689331,98.92822599411011,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var,777,1.0,33,33,256,0.014079137802124024,0.015487051582336426,0.014110209147135415,0.01436983765496148,True,50.64187955856323,42.488953590393066,93.1308331489563,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var,2024,1.0,34,34,256,0.013940853436787923,0.015334938780466715,0.014119839350382489,0.014341313680013021,True,50.14926314353943,52.974677085876465,103.1239402294159,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var,31337,1.0,35,35,256,0.013970955848693848,0.015368051433563233,0.014201396942138672,0.014422117869059245,True,56.644829511642456,67.78465390205383,124.42948341369629,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var_keepmixed_false,42,1.0,4,4,256,0.014128461201985678,0.015541307322184245,0.02929284604390462,0.029387862311469188,False,38.55258870124817,52.41294550895691,90.96553421020508,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var_keepmixed_false,123,1.0,2,2,256,0.014201027234395343,0.015621129957834878,0.03606511878967285,0.03584192064073351,False,41.7450966835022,46.40355634689331,88.14865303039551,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var_keepmixed_false,777,1.0,3,3,256,0.014079137802124024,0.015487051582336426,0.032005044937133784,0.031959342108832466,False,44.120702028274536,42.488953590393066,86.6096556186676,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var_keepmixed_false,2024,1.0,3,3,256,0.013940853436787923,0.015334938780466715,0.03196786944071452,0.03187082205878364,False,45.076563358306885,52.974677085876465,98.05124044418335,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_fondue_var_keepmixed_false,31337,1.0,4,4,256,0.013970955848693848,0.015368051433563233,0.02916268793741862,0.02920933702256944,False,50.11882448196411,67.78465390205383,117.90347838401794,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,proposed,42,1.0,48,48,256,0.014128461201985678,0.015541307322184245,0.014041882832845052,0.014293385187784832,True,512.0776722431183,0.0,512.0776722431183,ID_UNRELIABLE,True,False,True,0.0,
CIFAR10,proposed,123,1.0,256,256,256,0.014201027234395343,0.015621129957834878,0.014201027234395343,0.01446106931898329,True,490.14894223213196,0.0,490.14894223213196,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed,777,1.0,48,48,256,0.014079137802124024,0.015487051582336426,0.014024112065633138,0.014240312576293948,True,478.72232270240784,0.0,478.72232270240784,ID_UNRELIABLE,True,False,True,0.0,
CIFAR10,proposed,2024,1.0,256,256,256,0.013940853436787923,0.015334938780466715,0.013940853436787923,0.014170780817667643,True,492.99877405166626,0.0,492.99877405166626,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed,31337,1.0,48,48,256,0.013970955848693848,0.015368051433563233,0.01384730879465739,0.014090888341267904,True,522.9479200839996,0.0,522.9479200839996,ID_UNRELIABLE,True,False,True,0.0,
CIFAR10,proposed_minus_AU,42,1.0,48,48,256,0.014128461201985678,0.015541307322184245,0.014041882832845052,0.014293385187784832,True,512.0776722431183,0.0,512.0776722431183,ID_UNRELIABLE,True,False,True,0.0,
CIFAR10,proposed_minus_AU,123,1.0,256,256,256,0.014201027234395343,0.015621129957834878,0.014201027234395343,0.01446106931898329,True,490.14894223213196,0.0,490.14894223213196,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,777,1.0,48,48,256,0.014079137802124024,0.015487051582336426,0.014024112065633138,0.014240312576293948,True,478.72232270240784,0.0,478.72232270240784,ID_UNRELIABLE,True,False,True,0.0,
CIFAR10,proposed_minus_AU,2024,1.0,256,256,256,0.013940853436787923,0.015334938780466715,0.013940853436787923,0.014170780817667643,True,492.99877405166626,0.0,492.99877405166626,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,31337,1.0,48,48,256,0.013970955848693848,0.015368051433563233,0.01384730879465739,0.014090888341267904,True,522.9479200839996,0.0,522.9479200839996,ID_UNRELIABLE,True,False,True,0.0,
CIFAR10,B4_plus_Q,42,1.0,48,48,256,0.014128461201985678,0.015541307322184245,0.014041882832845052,0.014293385187784832,True,171.57205891609192,0.0,171.57205891609192,SUCCESS,False,False,True,0.0,
CIFAR10,B4_plus_Q,123,1.0,256,256,256,0.014201027234395343,0.015621129957834878,0.014201027234395343,0.01446106931898329,True,149.6433289051056,0.0,149.6433289051056,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,777,1.0,48,48,256,0.014079137802124024,0.015487051582336426,0.014024112065633138,0.014240312576293948,True,138.21670937538147,0.0,138.21670937538147,SUCCESS,False,False,True,0.0,
CIFAR10,B4_plus_Q,2024,1.0,256,256,256,0.013940853436787923,0.015334938780466715,0.013940853436787923,0.014170780817667643,True,152.4931607246399,0.0,152.4931607246399,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,31337,1.0,48,48,256,0.013970955848693848,0.015368051433563233,0.01384730879465739,0.014090888341267904,True,182.44230675697327,0.0,182.44230675697327,SUCCESS,False,False,True,0.0,
CIFAR10,B6a_plus_Q,42,1.0,24,24,256,0.014128461201985678,0.015541307322184245,0.015143075942993162,0.01534807374742296,True,143.7078869342804,0.0,143.7078869342804,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_plus_Q,123,1.0,24,24,256,0.014201027234395343,0.015621129957834878,0.015105733235677083,0.015347531848483614,True,131.2567994594574,0.0,131.2567994594574,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_plus_Q,777,1.0,24,24,256,0.014079137802124024,0.015487051582336426,0.015329091389973959,0.015577608956231013,True,105.8613669872284,0.0,105.8613669872284,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_plus_Q,2024,1.0,24,24,256,0.013940853436787923,0.015334938780466715,0.015023370107014974,0.01525981330871582,True,139.82282257080078,0.0,139.82282257080078,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6a_plus_Q,31337,1.0,24,24,256,0.013970955848693848,0.015368051433563233,0.014977188428243002,0.015247868008083768,True,146.81324362754822,0.0,146.81324362754822,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_plus_Q,42,1.0,48,48,256,0.014128461201985678,0.015541307322184245,0.014041882832845052,0.014293385187784832,True,90.5473120212555,0.0,90.5473120212555,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_plus_Q,123,1.0,48,48,256,0.014201027234395343,0.015621129957834878,0.014275009791056314,0.014489176220364042,True,84.02395558357239,0.0,84.02395558357239,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_plus_Q,777,1.0,48,48,256,0.014079137802124024,0.015487051582336426,0.014024112065633138,0.014240312576293948,True,84.58069205284119,0.0,84.58069205284119,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_plus_Q,2024,1.0,48,48,256,0.013940853436787923,0.015334938780466715,0.013964909235636393,0.01420405642191569,True,94.09490013122559,0.0,94.09490013122559,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,B6b_plus_Q,31337,1.0,48,48,256,0.013970955848693848,0.015368051433563233,0.01384730879465739,0.014090888341267904,True,120.67730259895325,0.0,120.67730259895325,SUCCESS,False,False,True,22.724159717559814,
CIFAR10,ascending_scan_Q,42,1.0,24,24,256,0.014128461201985678,0.015541307322184245,0.015143075942993162,0.01534807374742296,True,171.03609418869019,0.0,171.03609418869019,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,123,1.0,24,24,256,0.014201027234395343,0.015621129957834878,0.015105733235677083,0.015347531848483614,True,156.53069758415222,0.0,156.53069758415222,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,777,1.0,24,24,256,0.014079137802124024,0.015487051582336426,0.015329091389973959,0.015577608956231013,True,125.16966676712036,0.0,125.16966676712036,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,2024,1.0,24,24,256,0.013940853436787923,0.015334938780466715,0.015023370107014974,0.01525981330871582,True,159.11051058769226,0.0,159.11051058769226,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,31337,1.0,24,24,256,0.013970955848693848,0.015368051433563233,0.014977188428243002,0.015247868008083768,True,174.82684922218323,0.0,174.82684922218323,SUCCESS,False,False,True,0.0,
MNIST,B1_full_mse,42,0.25,20,20,64,0.016265505732322227,0.01789205630555445,0.01366597794513313,0.013210184317867772,True,409.15502405166626,0.0,409.15502405166626,SUCCESS,False,False,True,0.0,
MNIST,B1_full_mse,123,0.25,32,32,64,0.015471483503069199,0.01701863185337612,0.014336393706652583,0.013741722885443237,True,378.6914236545563,0.0,378.6914236545563,SUCCESS,False,False,True,0.0,
MNIST,B1_full_mse,777,0.25,16,16,64,0.015135960481604751,0.016649556529765228,0.014101161411830357,0.013622183040696748,True,378.02493023872375,0.0,378.02493023872375,SUCCESS,False,False,True,0.0,
MNIST,B1_full_mse,2024,0.25,24,24,64,0.01583411080496652,0.01741752188546317,0.01341446794782366,0.012877693643375319,True,433.86787390708923,0.0,433.86787390708923,SUCCESS,False,False,True,0.0,
MNIST,B1_full_mse,31337,0.25,20,20,64,0.016510026581433353,0.018161029239576687,0.014403027281469229,0.013816168129849597,True,403.01655316352844,0.0,403.01655316352844,SUCCESS,False,False,True,0.0,
MNIST,B2_full_elbo,42,0.25,8,8,64,0.016265505732322227,0.01789205630555445,0.017956103266501912,0.017414945433739903,False,409.15502405166626,0.0,409.15502405166626,SUCCESS,False,False,True,0.0,
